56	1232	1379
56	1246	1379
56	1260	1379
56	1274	1379
56	1288	1379
56	1302	1379
56	1316	1379
56	1330	1379
56	1344	1379
56	1358	1379
56	1372	1379
56	1386	1379
56	1400	1379
56	1414	1379
56	1428	1379
56	1442	1379
56	1456	1379
56	1470	1379
56	1484	1379
56	1498	1379
56	1512	1379
56	1526	1379
56	1540	1379
56	1554	1379
56	1568	1379
56	1582	1379
56	1596	1379
56	1610	1379
56	1624	1379
56	1638	1379
56	1652	1379
56	1666	1379
56	1680	1379
56	1694	1379
56	1708	1379
56	1722	1379
56	1736	1379
56	1750	1379
56	1764	1379
56	1778	1379
56	1792	1379
56	1806	1379
56	1820	1379
56	1834	1379
56	1848	1379
56	1862	1379
56	1876	1379
56	1890	1379
56	1904	1379
56	1918	1379
56	1932	1379
56	1946	1379
56	1960	1379
56	1974	1379
56	1988	1379
56	2002	1379
56	2016	1379
56	2030	1379
56	2044	1379
56	2058	1379
56	2072	1379
56	2086	1379
56	2100	1379
56	2114	1379
56	2128	1379
56	2142	1379
56	2156	1379
56	2170	1379
56	2184	1379
56	2198	1379
56	2212	1379
56	2226	1379
56	2240	1379
56	2254	1379
56	2268	1379
56	2282	1379
56	2296	1379
56	2310	1379
56	2324	1379
56	2338	1379
56	2352	1379
56	2366	1379
56	2380	1379
56	2394	1379
56	2408	1379
56	2422	1379
56	2436	1379
56	2450	1379
56	2464	1379
56	2478	1379
56	2492	1379
56	2506	1379
56	2520	1379
56	2534	1379
56	2548	1379
56	2562	1379
56	2576	1379
56	2696	1381
56	2710	1381
56	2724	1381
56	2738	1381
56	2752	1381
56	2766	1381
56	2780	1381
56	2794	1381
56	2822	1381
56	2822	1381
56	2850	1381
56	2864	1381
56	2864	1381
56	2836	1381
56	2808	1381
56	2878	1381
56	2892	1381
56	2920	1381
56	2934	1381
56	2934	1381
56	2948	1381
56	2962	1381
56	2976	1381
56	2990	1381
56	3004	1381
56	3018	1381
56	3032	1381
56	3046	1381
56	3060	1381
56	3074	1381
56	3088	1381
56	3102	1381
56	3116	1381
56	3130	1381
56	3144	1381
56	3158	1381
56	3172	1381
56	3186	1381
56	2906	1381
20	1787	351
20	1787	319
20	1787	287
20	1787	255
20	1787	223
20	1787	191
20	1787	159
20	1787	127
20	1787	382
20	2077	382
20	2077	350
20	2077	318
20	2077	286
20	2077	222
20	2077	190
20	2077	190
20	2077	158
20	2077	126
20	2077	254
41	17	419
54	65	468
1	130	483
